Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,left_button,right_button,advice,orderno,trialno,ShowProgressBar,image,prob_blue_corr,prob_group_corr,corr_ans,group_corr,group_choice,blue_pos,indiv_vol,soc_vol,ITI_1,ITI_2,ITI_3,ITI_4,condition
27,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,6,2,4,feedback_l,Zone7,timelimit_screen,2000.300000000003,,,,,0,1,0,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,6,5,,,0.85,0.85,1,1,1,1,Volatile,Stable,1.832,1.118,0.752,1.79,expert
28,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,6,2,6,end,Zone1,timelimit_screen,150,,,,,0,1,0,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,6,5,,,0.85,0.85,1,1,1,1,Volatile,Stable,1.832,1.118,0.752,1.79,expert
29,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,7,4,1,Screen 1,Zone1,continue_button,1236.0999999940395,,,,,0,1,0,,,,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,7,6,,,0.15,0.85,0,1,0,1,Volatile,Stable,3.294,0.815,1.282,2.664,expert
30,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,7,4,2,individual,Zone4,timelimit_screen,1000,,,,,0,1,0,,,1,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,7,6,,,0.15,0.85,0,1,0,1,Volatile,Stable,3.294,0.815,1.282,2.664,expert
31,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,7,4,3,offer,Zone3,response_button_image,1360.300000011921,,,yellowBox.png,1,1,0,0,,,,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,7,6,,,0.15,0.85,0,1,0,1,Volatile,Stable,3.294,0.815,1.282,2.664,expert
32,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,7,4,5,feedback_r,Zone7,timelimit_screen,2000,,,,,0,1,0,,,1,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,7,6,,,0.15,0.85,0,1,0,1,Volatile,Stable,3.294,0.815,1.282,2.664,expert
33,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,7,4,6,end,Zone1,timelimit_screen,150.39999999999418,,,,,0,1,0,,,1,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,7,6,,,0.15,0.85,0,1,0,1,Volatile,Stable,3.294,0.815,1.282,2.664,expert
34,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,8,3,1,Screen 1,Zone1,continue_button,564.2000000029802,,,,,0,1,0,,,,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,8,7,,,0.15,0.85,0,1,0,0,Volatile,Stable,3.269,1.37,1.786,2.328,expert
35,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,8,3,2,individual,Zone4,timelimit_screen,1000.1999999999971,,,,,0,1,0,,,1,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,8,7,,,0.15,0.85,0,1,0,0,Volatile,Stable,3.269,1.37,1.786,2.328,expert
36,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,8,3,3,offer,Zone2,response_button_image,932.7000000029802,,,yellowBox.png,1,1,0,0,,,,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,8,7,,,0.15,0.85,0,1,0,0,Volatile,Stable,3.269,1.37,1.786,2.328,expert
37,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,8,3,4,feedback_l,Zone7,timelimit_screen,2000.1000000000058,,,,,0,1,0,,,1,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,8,7,,,0.15,0.85,0,1,0,0,Volatile,Stable,3.269,1.37,1.786,2.328,expert
38,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,8,3,6,end,Zone1,timelimit_screen,149.3000000000029,,,,,0,1,0,,,1,,,trial_left,yellowBox.png,yellowBox.png,redBox.png,al1_con.png,8,7,,,0.15,0.85,0,1,0,0,Volatile,Stable,3.269,1.37,1.786,2.328,expert
39,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,9,4,1,Screen 1,Zone1,continue_button,641.2999999970198,,,,,0,1,0,,,,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,9,8,,,0.15,0.85,0,0,1,1,Volatile,Stable,3.975,0.576,1.256,1.807,expert
40,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,9,4,2,individual,Zone4,timelimit_screen,1000.1000000000058,,,,,0,1,0,,,1,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,9,8,,,0.15,0.85,0,0,1,1,Volatile,Stable,3.975,0.576,1.256,1.807,expert
41,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,9,4,3,offer,Zone2,response_button_image,909,,,redBox.png,1,0,1,0,,,,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,9,8,,,0.15,0.85,0,0,1,1,Volatile,Stable,3.975,0.576,1.256,1.807,expert
42,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,9,4,4,feedback_l,Zone7,timelimit_screen,2000.9000000000087,,,,,0,1,0,,,1,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,9,8,,,0.15,0.85,0,0,1,1,Volatile,Stable,3.975,0.576,1.256,1.807,expert
43,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,9,4,6,end,Zone1,timelimit_screen,150.1999999999971,,,,,0,1,0,,,1,,,trial_left,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,9,8,,,0.15,0.85,0,0,1,1,Volatile,Stable,3.975,0.576,1.256,1.807,expert
44,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,10,5,1,Screen 1,Zone1,continue_button,962.2999999970198,,,,,0,1,0,,,,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,10,9,,,0.15,0.85,1,0,0,1,Volatile,Stable,3.798,1.055,1.559,2.042,expert
45,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,10,5,2,individual,Zone4,timelimit_screen,1000.7000000000116,,,,,0,1,0,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,10,9,,,0.15,0.85,1,0,0,1,Volatile,Stable,3.798,1.055,1.559,2.042,expert
46,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,10,5,3,offer,Zone3,response_button_image,1578,,,yellowBox.png,1,0,1,0,,,,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,10,9,,,0.15,0.85,1,0,0,1,Volatile,Stable,3.798,1.055,1.559,2.042,expert
47,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,10,5,5,feedback_r,Zone7,timelimit_screen,2000.300000000003,,,,,0,1,0,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,10,9,,,0.15,0.85,1,0,0,1,Volatile,Stable,3.798,1.055,1.559,2.042,expert
48,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,10,5,6,end,Zone1,timelimit_screen,150.5,,,,,0,1,0,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,10,9,,,0.15,0.85,1,0,0,1,Volatile,Stable,3.798,1.055,1.559,2.042,expert
49,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,11,6,1,Screen 1,Zone1,continue_button,771.0999999940395,,,,,0,1,0,,,,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,21,10,,,0.15,0.85,0,1,0,1,Volatile,Stable,1.857,0.5,1.294,2.916,expert
50,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,11,6,2,individual,Zone4,timelimit_screen,1000.3999999999942,,,,,0,1,0,,,1,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,21,10,,,0.15,0.85,0,1,0,1,Volatile,Stable,1.857,0.5,1.294,2.916,expert
51,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,11,6,3,offer,Zone2,response_button_image,813.1000000089407,,,redBox.png,1,0,1,0,,,,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,21,10,,,0.15,0.85,0,1,0,1,Volatile,Stable,1.857,0.5,1.294,2.916,expert
52,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,11,6,4,feedback_l,Zone7,timelimit_screen,2000,,,,,0,1,0,,,1,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,21,10,,,0.15,0.85,0,1,0,1,Volatile,Stable,1.857,0.5,1.294,2.916,expert
53,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,11,6,6,end,Zone1,timelimit_screen,150.09999999999127,,,,,0,1,0,,,1,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,21,10,,,0.15,0.85,0,1,0,1,Volatile,Stable,1.857,0.5,1.294,2.916,expert
54,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,12,5,1,Screen 1,Zone1,continue_button,4361.899999991059,,,,,0,1,0,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,22,11,,,0.85,0.85,1,1,1,1,Volatile,Stable,1.126,1.849,1.483,1.689,expert
55,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,12,5,2,individual,Zone4,timelimit_screen,1000.6000000000058,,,,,0,1,0,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,22,11,,,0.85,0.85,1,1,1,1,Volatile,Stable,1.126,1.849,1.483,1.689,expert
56,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,12,5,3,offer,Zone2,response_button_image,955.2999999970198,,,redBox.png,1,1,0,0,,,,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,22,11,,,0.85,0.85,1,1,1,1,Volatile,Stable,1.126,1.849,1.483,1.689,expert
57,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,12,5,4,feedback_l,Zone7,timelimit_screen,2000,,,,,0,1,0,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,22,11,,,0.85,0.85,1,1,1,1,Volatile,Stable,1.126,1.849,1.483,1.689,expert
58,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,12,5,6,end,Zone1,timelimit_screen,150.6999999999971,,,,,0,1,0,,,1,,,trial_left,redBox.png,redBox.png,yellowBox.png,al1_con.png,22,11,,,0.85,0.85,1,1,1,1,Volatile,Stable,1.126,1.849,1.483,1.689,expert
59,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,13,7,1,Screen 1,Zone1,continue_button,693.1000000089407,,,,,0,1,0,,,,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,23,12,,,0.85,0.85,1,1,1,0,Volatile,Stable,2.361,0.992,0.5,1.975,expert
60,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,13,7,2,individual,Zone4,timelimit_screen,1000.5,,,,,0,1,0,,,1,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,23,12,,,0.85,0.85,1,1,1,0,Volatile,Stable,2.361,0.992,0.5,1.975,expert
61,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,13,7,3,offer,Zone3,response_button_image,1344.5,,,redBox.png,1,1,0,0,,,,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,23,12,,,0.85,0.85,1,1,1,0,Volatile,Stable,2.361,0.992,0.5,1.975,expert
62,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,13,7,5,feedback_r,Zone7,timelimit_screen,2000.1000000000058,,,,,0,1,0,,,1,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,23,12,,,0.85,0.85,1,1,1,0,Volatile,Stable,2.361,0.992,0.5,1.975,expert
63,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,13,7,6,end,Zone1,timelimit_screen,150.8000000000029,,,,,0,1,0,,,1,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,23,12,,,0.85,0.85,1,1,1,0,Volatile,Stable,2.361,0.992,0.5,1.975,expert
64,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,14,8,1,Screen 1,Zone1,continue_button,1124.7000000029802,,,,,0,1,0,,,,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,24,13,,,0.85,0.85,1,0,0,1,Volatile,Stable,1.05,1.95,1.319,1.487,expert
65,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,14,8,2,individual,Zone4,timelimit_screen,1000.6000000000058,,,,,0,1,0,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,24,13,,,0.85,0.85,1,0,0,1,Volatile,Stable,1.05,1.95,1.319,1.487,expert
66,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,14,8,3,offer,Zone3,response_button_image,1564.7999999970198,,,yellowBox.png,1,0,1,0,,,,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,24,13,,,0.85,0.85,1,0,0,1,Volatile,Stable,1.05,1.95,1.319,1.487,expert
67,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,14,8,5,feedback_r,Zone7,timelimit_screen,1999.8999999999942,,,,,0,1,0,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,24,13,,,0.85,0.85,1,0,0,1,Volatile,Stable,1.05,1.95,1.319,1.487,expert
68,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,14,8,6,end,Zone1,timelimit_screen,149.39999999999418,,,,,0,1,0,,,1,,,trial_right,redBox.png,redBox.png,yellowBox.png,al1_con.png,24,13,,,0.85,0.85,1,0,0,1,Volatile,Stable,1.05,1.95,1.319,1.487,expert
69,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,15,9,1,Screen 1,Zone1,continue_button,888.4000000059605,,,,,0,1,0,,,,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,25,14,,,0.85,0.85,1,1,1,0,Volatile,Stable,3.395,0.84,0.803,1.252,expert
70,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,15,9,2,individual,Zone4,timelimit_screen,1000.8999999999942,,,,,0,1,0,,,1,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,25,14,,,0.85,0.85,1,1,1,0,Volatile,Stable,3.395,0.84,0.803,1.252,expert
71,1.72106E+12,15/07/2024 15:41,1.72106E+12,1,15/07/2024 16:41,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,15,9,3,offer,Zone3,response_button_image,1777.7000000029802,,,redBox.png,1,1,0,0,,,,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,25,14,,,0.85,0.85,1,1,1,0,Volatile,Stable,3.395,0.84,0.803,1.252,expert
72,1.72106E+12,15/07/2024 15:42,1.72106E+12,1,15/07/2024 16:42,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,15,9,5,feedback_r,Zone7,timelimit_screen,1999.8999999999942,,,,,0,1,0,,,1,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,25,14,,,0.85,0.85,1,1,1,0,Volatile,Stable,3.395,0.84,0.803,1.252,expert
73,1.72106E+12,15/07/2024 15:42,1.72106E+12,1,15/07/2024 16:42,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,15,9,6,end,Zone1,timelimit_screen,150.10000000000582,,,,,0,1,0,,,1,,,trial_right,redBox.png,yellowBox.png,redBox.png,al1_con.png,25,14,,,0.85,0.85,1,1,1,0,Volatile,Stable,3.395,0.84,0.803,1.252,expert
74,1.72106E+12,15/07/2024 15:42,1.72106E+12,1,15/07/2024 16:42,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,16,10,1,Screen 1,Zone1,continue_button,1250.5,,,,,0,1,0,,,,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,26,15,,,0.85,0.85,0,1,0,1,Volatile,Stable,2.689,1.067,1.697,2.731,expert
75,1.72106E+12,15/07/2024 15:42,1.72106E+12,1,15/07/2024 16:42,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,16,10,2,individual,Zone4,timelimit_screen,1000.7000000000116,,,,,0,1,0,,,1,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,26,15,,,0.85,0.85,0,1,0,1,Volatile,Stable,2.689,1.067,1.697,2.731,expert
76,1.72106E+12,15/07/2024 15:42,1.72106E+12,1,15/07/2024 16:42,183183,5,task-cj2d,,38979086,4,11344871,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 126.0.0.0,1792x1120,1792x955,,,,SLS,2,schedule_A,schedule_A,16,10,3,offer,Zone3,response_button_image,771.2999999970198,,,yellowBox.png,1,1,0,0,,,,,,trial_right,yellowBox.png,redBox.png,yellowBox.png,al1_con.png,26,15,,,0.85,0.85,0,1,0,1,Volatile,Stable,2.689,1.067,1.697,2.731,expert
